numano,nummes,datemissao,txnomeparlamentar,sgpartido,sguf,txtdescricao,txtcnpjcpf,txtfornecedor,vlrdocumento,vlrglosa,vlrliquido
2019,6,2019-06-06 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,24206617002170,PARELHAS GAS LTDA,213.46,5.65,207.81
2019,6,2019-06-06 00:00:00+00:00,HUGO MOTTA,PRB,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1217.85,0.00,1217.85
2019,6,2019-06-06 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,8.48,0.00,8.48
2019,6,2019-06-06 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,26760385000189,MAGAZINE COMERCIO DE PAPELARIA EIRELI-ME,94.73,0.00,94.73
2019,6,2019-06-06 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1893.79,0.00,1893.79
2019,6,2019-06-06 00:00:00+00:00,JULIAN LEMOS,PSL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,70098470000620,W. A. BARRETO E CIA LTDA,250.03,0.00,250.03
2019,6,2019-06-06 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,01857272000175,VASCO DA GAMA REVENDEDORA DE COMBUSTIVEIS LTDA,30.00,0.00,30.00
2019,6,2019-06-06 00:00:00+00:00,PEDRO CUNHA LIMA,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,45543915032547,CARREFOUR COM. E IND. LTDA,147.97,0.00,147.97
2019,6,2019-06-06 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,08958424000175,MARCONILDA CELIA MENEZES FERRER MILANES,45.00,2.00,43.00
2019,6,2019-06-06 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,26470710000179,POSTO 99 COMERCIAL DE COMBUSTIVEIS LTDA,82.04,0.00,82.04
2019,6,2019-06-06 00:00:00+00:00,JULIAN LEMOS,PSL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,11372084000534,POSTO ALTERNATIVA DE COMBUSTIVEL E SERVICO LTDA,216.04,0.00,216.04
2019,6,2019-06-06 00:00:00+00:00,EFRAIM FILHO,DEM,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00306597007614,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,100.00,0.00,100.00
2019,6,2019-06-06 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,08848483000190,COMÉRCIO DE COMB. E LUB. VILHENA LTDA.,225.00,0.00,225.00
2019,6,2019-06-06 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00306597001411,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,100.00,0.00,100.00
2019,6,2019-06-06 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,11372084000291,POSTO ALTERNATIVA DE COMBUSTIVEL E SERVICO LTDA,250.01,0.00,250.01
2019,6,2019-06-06 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,954.39,0.00,954.39
2019,6,2019-06-06 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1152.85,0.00,1152.85
2019,6,2019-06-06 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,659.39,0.00,659.39
2019,5,2019-06-06 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,11694678000138,POLLYANA SANTOS DE ANDRADE FRADE - ME,1000.00,0.00,1000.00
2019,5,2019-06-06 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,TELEFONIA,40432544044004,CLARO S/A.,178.89,94.88,84.01
2019,5,2019-06-06 00:00:00+00:00,HUGO MOTTA,PRB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,11386040000130,POLITICAPB SERVICOS DE INTERNET E COMUNICACOES EIRELI,2000.00,0.00,2000.00
2019,6,2019-06-05 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1897.39,0.00,1897.39
2019,6,2019-06-05 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,10827134000134,AUTO POSTO VALENTINA,250.00,0.00,250.00
2019,6,2019-06-05 00:00:00+00:00,PEDRO CUNHA LIMA,PSDB,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1893.79,0.00,1893.79
2019,6,2019-06-05 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,09123654000187,COMPANHIA DE AGUA E ESGOTOS DA PARAIBA CAGEPA,121.04,0.00,121.04
2019,6,2019-06-05 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,8.78,0.00,8.78
2019,6,2019-06-05 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,8.69,0.00,8.69
2019,6,2019-06-05 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,8.08,0.00,8.08
2019,6,2019-06-05 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,8.01,0.00,8.01
2019,6,2019-06-05 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,5.00,0.00,5.00
2019,6,2019-06-05 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00306597001411,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,100.00,0.00,100.00
2019,6,2019-06-05 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,06299899000252,JS COM DE COMBUST E DERIVADOS DE PETROLEO LTDA,100.01,0.00,100.01
2019,6,2019-06-05 00:00:00+00:00,JULIAN LEMOS,PSL,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,950.79,0.00,950.79
2019,6,2019-06-05 00:00:00+00:00,JULIAN LEMOS,PSL,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,954.39,0.00,954.39
2019,6,2019-06-05 00:00:00+00:00,JULIAN LEMOS,PSL,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,525.79,0.00,525.79
2019,6,2019-06-05 00:00:00+00:00,JULIAN LEMOS,PSL,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,525.79,0.00,525.79
2019,6,2019-06-05 00:00:00+00:00,JULIAN LEMOS,PSL,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,659.39,0.00,659.39
2019,6,2019-06-05 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,950.79,0.00,950.79
2019,6,2019-06-05 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,29032820000147,BELIZE COMPANY AUTO POSTO,242.15,0.00,242.15
2019,6,2019-06-05 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,784.79,0.00,784.79
2019,6,2019-06-05 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,655.79,0.00,655.79
2019,6,2019-06-05 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1580.79,0.00,1580.79
2019,6,2019-06-05 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1272.79,0.00,1272.79
2019,6,2019-06-05 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,31001082000112,POSTO DE COMBUSTIVEIS CARIRI EXPRESSO BR,131.98,0.00,131.98
2019,6,2019-06-05 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,31001082000112,POSTO DE COMBUSTIVEIS CARIRI EXPRESSO BR,218.52,0.00,218.52
2019,6,2019-06-05 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,-110.94,0.00,-110.94
2019,6,2019-06-05 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,22316023000142,POSTO VIP COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA,2109.29,0.00,2109.29
2019,6,2019-06-05 00:00:00+00:00,PEDRO CUNHA LIMA,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,45543915032547,CARREFOUR COM. E IND. LTDA,200.00,0.00,200.00
2019,5,2019-06-05 00:00:00+00:00,HUGO MOTTA,PRB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,19917902000115,Geraldo Pereira Frade,350.00,0.00,350.00
2019,5,2019-06-05 00:00:00+00:00,HUGO MOTTA,PRB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,09813060000106,Nelsivania de Almeida Medeiros - ME,1000.00,0.00,1000.00
2019,5,2019-06-05 00:00:00+00:00,HUGO MOTTA,PRB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,17328301000141,PATOS ONLINE MIDIA E COMUNICACAO LTDA.,1200.00,0.00,1200.00
2019,5,2019-06-05 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,21891589000135,IZA CARLA SILVA SANTA BRIGIDA - ME,3500.00,0.00,3500.00
2019,5,2019-06-05 00:00:00+00:00,HUGO MOTTA,PRB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,24063744000113,Dayana Millena Trigueiro Nobre,450.00,0.00,450.00
2019,6,2019-06-04 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,03038875000170,PLENA INFORMATICA LTDA EPP,228.00,0.00,228.00
2019,6,2019-06-04 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,08884038000186,FRATELLI POSTO DE COMBUSTIVEIS LTDA,245.00,0.00,245.00
2019,6,2019-06-04 00:00:00+00:00,JULIAN LEMOS,PSL,PB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,16670649000150,G3 ALIMENTOS LTDA.,58.90,0.00,58.90
2019,6,2019-06-04 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1765.39,0.00,1765.39
2019,6,2019-06-04 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1893.79,0.00,1893.79
2019,6,2019-06-04 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1015.79,0.00,1015.79
2019,6,2019-06-04 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,819.39,0.00,819.39
2019,6,2019-06-04 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00306597001411,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,201.29,0.00,201.29
2019,6,2019-06-04 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,954.79,0.00,954.79
2019,6,2019-06-04 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,680.79,0.00,680.79
2019,6,2019-06-04 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,680.79,0.00,680.79
2019,6,2019-06-04 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,853.39,0.00,853.39
2019,6,2019-06-04 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1701.49,0.00,1701.49
2019,6,2019-06-04 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,7.64,0.00,7.64
2019,6,2019-06-04 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,8.26,0.00,8.26
2019,6,2019-06-04 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,8.76,0.00,8.76
2019,6,2019-06-04 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,08532429000131,AMORETTO CAFES EXPRESSO LTDA,583.00,0.00,583.00
2019,6,2019-06-04 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,8.77,0.00,8.77
2019,6,2019-06-04 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,08532429000131,AMORETTO CAFES EXPRESSO LTDA,500.00,0.00,500.00
2019,6,2019-06-04 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33469172001644,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,62.35,0.00,62.35
2019,6,2019-06-04 00:00:00+00:00,JULIAN LEMOS,PSL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,08735891000136,POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,215.00,0.00,215.00
2019,5,2019-06-04 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,13347016000117,FACEBOOK SERVIÇOS ONLINE DO BRASIL LTDA,499.89,0.00,499.89
2019,5,2019-06-04 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,08532429000131,AMORETTO CAFES EXPRESSO LTDA,552.20,0.00,552.20
2019,5,2019-06-04 00:00:00+00:00,HUGO MOTTA,PRB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,17448517000140,Josley de Oliveira Pereira,300.00,0.00,300.00
2019,5,2019-06-04 00:00:00+00:00,HUGO MOTTA,PRB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,20409947000168,Ulisses Leandro Carvalho Neto,600.00,0.00,600.00
2019,5,2019-06-04 00:00:00+00:00,HUGO MOTTA,PRB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,11630318000172,LINDERLANDIO BARBOSA ME,600.00,0.00,600.00
2019,5,2019-06-04 00:00:00+00:00,PEDRO CUNHA LIMA,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00595058000125,POSTO 212 SUL LTDA,1068.66,0.00,1068.66
2019,5,2019-06-04 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",33504955000135,"ECONSULT-PESQUISA, CONSULTORIA E PLANEJAMENTO",2000.00,0.00,2000.00
2019,5,2019-06-04 00:00:00+00:00,EFRAIM FILHO,DEM,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,11630318000172,LINDERLANDIO BARBOSA ME,9000.00,0.00,9000.00
2019,6,2019-06-03 16:47:37+00:00,PEDRO CUNHA LIMA,PSDB,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - ENCOMENDA PAC,131.44,0.00,131.44
2019,6,2019-06-03 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,02885153000199,POSTO DE COMBUSTIVEIS 311 NORTE LTDA,175.20,0.00,175.20
2019,6,2019-06-03 00:00:00+00:00,HUGO MOTTA,PRB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00306597001411,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,250.00,0.00,250.00
2019,6,2019-06-03 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,18.37,0.00,18.37
2019,6,2019-06-03 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,26.32,0.00,26.32
2019,6,2019-06-03 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,08848483000190,COMÉRCIO DE COMB. E LUB. VILHENA LTDA.,195.00,0.00,195.00
2019,6,2019-06-03 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,70098470000204,W. A. BARRETO E CIA LTDA,232.56,0.00,232.56
2019,6,2019-06-03 00:00:00+00:00,PEDRO CUNHA LIMA,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,29284164000170,AUTO POSTO DE COMBUSTIVEL RIO,193.00,0.00,193.00
2019,6,2019-06-03 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,COMBUSTÍVEIS E LUBRIFICANTES.,05246123000120,POSTO VIA ESTRUTURAL COMERCIO DE DERIVADOS DE PETROLEO LTDA,100.00,0.00,100.00
2019,6,2019-06-03 00:00:00+00:00,JULIAN LEMOS,PSL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00097626000400,BRASAL COMBUSTIVEIS LTDA,216.93,0.00,216.93
2019,6,2019-06-03 00:00:00+00:00,JULIAN LEMOS,PSL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,11372084000534,POSTO ALTERNATIVA DE COMBUSTIVEL E SERVICO LTDA,100.00,0.00,100.00
2019,6,2019-06-03 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,08202116000115,AUTO POSTO AEROPORTO LTDA,100.00,0.00,100.00
2019,5,2019-06-03 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,23702667000131,W2K PUBLICIDADE LTDA,9000.00,0.00,9000.00
2019,5,2019-06-03 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,33099204000180,EMERSOM VASCONCELOS SILVA FERREIRA,300.00,0.00,300.00
2019,5,2019-06-03 00:00:00+00:00,HUGO MOTTA,PRB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,23771823000116,EDUARDO RABELO MENEZES,350.00,0.00,350.00
2019,6,2019-06-02 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,31001082000112,POSTO DE COMBUSTIVEIS CARIRI EXPRESSO BR,90.26,0.00,90.26
2019,6,2019-06-02 00:00:00+00:00,JULIAN LEMOS,PSL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,08847410000265,COMERCIAL DE COMBUSTVEIS CAJA LTDA,265.02,0.00,265.02
2019,6,2019-06-02 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,12.78,0.00,12.78
2019,6,2019-06-02 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,COMBUSTÍVEIS E LUBRIFICANTES.,07822636000168,PIONEIRO COM VAREJISTA DE DERIVADO DE PETROLEO LTDA,184.94,0.00,184.94
2019,6,2019-06-02 00:00:00+00:00,JULIAN LEMOS,PSL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,08847410000184,COMERCIAL DE COMBUSTIVEIS CAJA LTDA,140.00,0.00,140.00
2019,6,2019-06-02 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,45543915038820,CARREFOUR,35.80,0.00,35.80
2019,6,2019-06-02 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,TELEFONIA,02421421001606,TIM SA,958.95,0.00,958.95
2019,6,2019-06-02 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,PASSAGENS AÉREAS,02012862000160,TAM LINHAS AEREAS S/A.,1262.39,0.00,1262.39
2019,6,2019-06-01 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00954066000110,POSTO DE COMBUSTÍVEIS NOVO NORDESTE LTDA.,200.10,0.00,200.10
2019,6,2019-06-01 00:00:00+00:00,PEDRO CUNHA LIMA,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,07409732000189,FX COMERCIO DE COMBUSTIVEIS LTDA,107.00,0.00,107.00
2019,6,2019-06-01 00:00:00+00:00,JULIAN LEMOS,PSL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,14302704000123,AUTO POSTO DE COMBUSTIVEIS COLIBRIS LTDA,50.00,0.00,50.00
2019,6,2019-06-01 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,08718975000161,SEVERINO ALEXANDRE DE SOUZA SOBRINHO,20.00,0.00,20.00
2019,6,2019-06-01 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,31001082000112,POSTO DE COMBUSTIVEIS CARIRI EXPRESSO BR,298.00,0.00,298.00
2019,6,2019-06-01 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,09379116000310,FECHINE SILVA &amp; CIA LTDA,255.00,0.00,255.00
2019,5,2019-05-31 11:19:03+00:00,DAMIÃO FELICIANO,PDT,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX 10,66.30,0.00,66.30
2019,6,2019-05-31 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,37130481000160,SAO JOAO POSTOS,762.98,0.00,762.98
2019,5,2019-05-31 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,24663713000101,GERALDO DA SILVA PEREIRA,1100.00,0.00,1100.00
2019,5,2019-05-31 00:00:00+00:00,EFRAIM FILHO,DEM,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,32528145000156,FEEDBACK SERVIÇOS DE COMUNICAÇÃO,1200.00,0.00,1200.00
2019,5,2019-05-31 00:00:00+00:00,PEDRO CUNHA LIMA,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,18431018000103,COMERCIAL DE COMBUSTIVEIS COSTINHA LTDA ME,180.03,0.00,180.03
2019,5,2019-05-31 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,10574821000195,PB AGORA SERVICOS DE INTERNET E COMUNICACOES LTDA,1000.00,0.00,1000.00
2019,5,2019-05-31 00:00:00+00:00,JULIAN LEMOS,PSL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,04581886000165,GP EXCELGAS LTDA,50.00,0.00,50.00
2019,5,2019-05-31 00:00:00+00:00,JULIAN LEMOS,PSL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,14302704000123,AUTO POSTO DE COMBUSTIVEIS COLIBRIS LTDA,50.00,0.00,50.00
2019,5,2019-05-31 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,***80920***,Geralda do Amaral,2300.00,0.00,2300.00
2019,5,2019-05-31 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,09379116000310,FECHINE SILVA &amp; CIA LTDA,200.00,0.00,200.00
2019,5,2019-05-31 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,12928917000130,POSTO DE COMBUSTIVEIS PRESIDENTE LTDA,200.02,0.00,200.02
2019,5,2019-05-31 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,31001082000112,POSTO DE COMBUSTIVEIS CARIRI EXPRESSO BR,150.00,0.00,150.00
2019,5,2019-05-31 00:00:00+00:00,EFRAIM FILHO,DEM,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,19051521000104,ASSOCIAÇÃO DE COMONICAÇÃO E CULTURA EM BARRA DE CIMA,500.00,0.00,500.00
2019,5,2019-05-31 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,31001082000112,POSTO DE COMBUSTIVEIS CARIRI EXPRESSO BR,100.00,0.00,100.00
2019,5,2019-05-31 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,31001082000112,POSTO DE COMBUSTIVEIS CARIRI EXPRESSO BR,179.35,0.00,179.35
